Method,NoiseFolder,Poisson,Gauss,File,PSNR,SSIM,MS-SSIM,MAE,LPIPS
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_046.tif,19.310636769608955,0.0968676634129098,0.7986761331558228,0.10342223942279816,0.3046462554484606
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_047.tif,18.062057910944635,0.08693621762342789,0.7761936783790588,0.12093617022037506,0.29356590658426285
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_049.tif,18.709986769527333,0.10593507581358654,0.8133637309074402,0.1111428290605545,0.28611770179122686
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_048.tif,18.324218146650747,0.10805156805201178,0.8129481077194214,0.11608868837356567,0.3080235987901688
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_050.tif,17.84189661065264,0.08468641361746121,0.7846866846084595,0.12414219230413437,0.29226868581026794
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_051.tif,16.037487499366133,0.1036950763839588,0.7946118116378784,0.15329119563102722,0.31934547871351243
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_053.tif,17.422068837267844,0.1113339845799142,0.8075662851333618,0.12972788512706757,0.30543717443943025
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_052.tif,18.30916399135723,0.11107432952529814,0.8242999911308289,0.11647041141986847,0.28300088476389645
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_054.tif,17.935580895157262,0.0912519616569788,0.7884806394577026,0.12261177599430084,0.2887190209701657
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_055.tif,17.47746601602334,0.10844285480889689,0.8283976912498474,0.12867261469364166,0.30716855097562074
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_056.tif,17.584706217851235,0.0983274273497093,0.7979708909988403,0.12733007967472076,0.29926653262227776
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_059.tif,18.368266715656212,0.09368869413348936,0.7825613021850586,0.1162559762597084,0.29566993452608586
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_058.tif,15.298466990046784,0.08829435963044979,0.7733049988746643,0.16821490228176117,0.2987931905314326
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_057.tif,18.667704326594325,0.1222945871015317,0.8229684233665466,0.11106811463832855,0.30627825316041707
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_060.tif,17.743370078835397,0.08809098176070841,0.7898501753807068,0.1255567967891693,0.3017858095467091
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_063.tif,18.6375195174112,0.11280855709375795,0.8208944201469421,0.11181040853261948,0.30941638313233855
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_061.tif,18.320678866096767,0.12500334272873495,0.8354378342628479,0.11535978317260742,0.3002387758344412
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_062.tif,18.618001349033598,0.09330554993273656,0.8182784914970398,0.11261037737131119,0.28769529704004526
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_067.tif,16.53032988292353,0.10452242819144328,0.7956408262252808,0.14499883353710175,0.29676914364099505
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_066.tif,17.037010815692042,0.10195815031001176,0.7906051278114319,0.13644731044769287,0.28604505620896814
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_065.tif,16.662283911191732,0.09399095828981943,0.7994020581245422,0.14274278283119202,0.3030011309310794
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_068.tif,17.602989999664594,0.09220077073204576,0.7873715758323669,0.12750235199928284,0.3090606158599257
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_069.tif,18.01908964935708,0.10991240761784193,0.8182395100593567,0.12061291933059692,0.31551272571086886
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_064.tif,18.00840820581426,0.09828489782632328,0.8071653246879578,0.1208765059709549,0.30865088030695914
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_070.tif,18.238480912689624,0.10870524993947075,0.8039079904556274,0.1176348477602005,0.3052870571613312
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_071.tif,18.137712088163447,0.11034130854691106,0.8066708445549011,0.1188812404870987,0.3026467114686966
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_072.tif,18.124187423031266,0.0912502455241357,0.7940090894699097,0.11970647424459457,0.29374213665723803
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_073.tif,18.43541078110144,0.09901455879364926,0.80499666929245,0.11486144363880157,0.30131929405033586
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_074.tif,19.201682768660927,0.10740483952375361,0.8032711148262024,0.10446319729089737,0.2860959867015481
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_075.tif,18.52306793140341,0.11856479449519333,0.8173377513885498,0.11334900557994843,0.28659478221088647
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_076.tif,18.075951168421224,0.111987224294615,0.812742292881012,0.11957307159900665,0.32076171282678845
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_077.tif,17.22892209368024,0.11060274187491993,0.8152638077735901,0.1329219490289688,0.29775770045816896
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_078.tif,18.964818260071826,0.10886544486345406,0.823663592338562,0.10760464519262314,0.28494343627244234
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_079.tif,17.786576416784563,0.10880809122087694,0.807619035243988,0.12387565523386002,0.3190017707645893
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_080.tif,18.17933995986212,0.12511476260929047,0.8191642761230469,0.11777102947235107,0.3107036627829075
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_081.tif,17.632669862446757,0.11673340056176562,0.8067699670791626,0.1261613965034485,0.3104511311277747
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_082.tif,19.026169708689853,0.1246098716099732,0.8376049399375916,0.10544183105230331,0.3226060442626476
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_084.tif,17.254081173606576,0.10350359939466039,0.8102100491523743,0.1323247253894806,0.31865903846919535
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_083.tif,18.86625744942035,0.10641982404034692,0.8043674230575562,0.109066441655159,0.2952042181044817
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_085.tif,18.903657898469287,0.10411762255617607,0.8249756693840027,0.10808688402175903,0.2841632114723325
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_086.tif,18.182959381457476,0.10714238540760242,0.8166565895080566,0.11860527843236923,0.28600703813135625
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_088.tif,17.825394539659587,0.10184740689518362,0.7979581356048584,0.12432485818862915,0.2756478164345026
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_087.tif,19.03795531050172,0.11318893231004158,0.8318136930465698,0.10590706020593643,0.31326367426663637
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_089.tif,18.528137330911356,0.1031683446192576,0.8028912544250488,0.11372081935405731,0.2926449406892061
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_090.tif,18.859665553378164,0.11995091633162322,0.8367564082145691,0.10813945531845093,0.2919362874701619
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_091.tif,18.02783988870547,0.09499285820994104,0.7914165258407593,0.12145080417394638,0.2720596518367529
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_092.tif,17.187852039082326,0.0963437965511211,0.7946485877037048,0.13392162322998047,0.3100126814097166
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_093.tif,19.251848011523432,0.1321935105225917,0.8305642604827881,0.10266506671905518,0.3181793330237269
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_095.tif,17.866302027900197,0.12718554756128886,0.8291423320770264,0.1216936707496643,0.3192647388204932
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_096.tif,17.72860347577225,0.1122357785993358,0.8032273054122925,0.1249193400144577,0.29964837692677976
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_097.tif,18.68671696384398,0.11280775034985363,0.8270303010940552,0.11077151447534561,0.3088749287649989
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_098.tif,18.07011244090808,0.11852269368061037,0.8239288330078125,0.1192544475197792,0.3075241394340992
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_099.tif,18.13976364994613,0.10839918517668638,0.8218796253204346,0.11861717700958252,0.3140624649822712
BM3DFilter,poisson_4_gauss_0.1,4.0,0.1,sticks_094.tif,17.611088215288078,0.10369641155212178,0.7931257486343384,0.12721066176891327,0.2804033985361457
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_000.tif,14.790000704564383,0.06099275482277194,0.6694262623786926,0.16933466494083405,0.7734493345022202
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_001.tif,14.0241643991804,0.07531502312762417,0.6869221925735474,0.18705680966377258,0.7538481011986733
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_002.tif,15.495565241559937,0.051363241185258826,0.6652125716209412,0.15406961739063263,0.7881892338395119
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_003.tif,14.783928061657253,0.06540814485915657,0.6701939105987549,0.16962456703186035,0.7612350821495056
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_004.tif,14.998725803482724,0.07071088498916833,0.6855540871620178,0.1640741378068924,0.7705847933888436
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_005.tif,15.620059943001408,0.05652783740907911,0.6577394604682922,0.1510370671749115,0.7891436040401458
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_007.tif,14.228635001717112,0.06777409889053275,0.689050018787384,0.18184497952461243,0.7715015441179276
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_009.tif,14.04311706068738,0.04753591188877473,0.6504508256912231,0.18680496513843536,0.7735608994960785
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_008.tif,15.014225398486815,0.07213712639792473,0.6821339726448059,0.16387802362442017,0.7799156859517098
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_011.tif,15.297955834138246,0.07463827191278775,0.6985598206520081,0.15764915943145752,0.7736026540398597
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_006.tif,15.10837051016264,0.054990280283787524,0.6547313928604126,0.16279077529907227,0.7778545647859574
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_010.tif,15.241545629057603,0.06521305245802632,0.6776003241539001,0.15915070474147797,0.7758862540125847
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_012.tif,14.78862259598516,0.06479928445024158,0.6787540316581726,0.16889700293540955,0.7745273128151894
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_016.tif,14.623392864314916,0.06415223934480264,0.6699835658073425,0.17334678769111633,0.757565188407898
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_013.tif,15.040355902241206,0.07267094982494594,0.6867086887359619,0.16326609253883362,0.7540261790156364
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_014.tif,14.711719862377514,0.04811182846043217,0.6603022813796997,0.17117564380168915,0.7891996815800667
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_015.tif,14.908840570235471,0.06423957283328836,0.6803075075149536,0.1667506992816925,0.7622670590877533
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_018.tif,14.362584569308686,0.06462368957959315,0.6819829344749451,0.1788550764322281,0.7622977495193481
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_020.tif,14.764105389844307,0.06696545156240938,0.6735698580741882,0.16969671845436096,0.7631223186850548
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_017.tif,14.57924106663839,0.059125507516546404,0.6691851019859314,0.1738554686307907,0.7754581987857818
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_019.tif,13.519902586839756,0.06531489114434082,0.6742913126945496,0.20011921226978302,0.7442389488220215
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_021.tif,15.119611662937729,0.06802449134375706,0.6758591532707214,0.16212554275989532,0.7634298279881477
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_022.tif,14.880138172348683,0.05982224641194783,0.6684316992759705,0.16744008660316467,0.7713203608989716
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_023.tif,14.58411049724068,0.07707959253622002,0.696640133857727,0.17368552088737488,0.7593811422586441
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_024.tif,14.386473611083312,0.056355580281306064,0.6586628556251526,0.17862370610237122,0.7791079998016357
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_025.tif,14.881086150814355,0.07415235748447073,0.6933969855308533,0.16754767298698425,0.7542313069105149
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_026.tif,14.336409640301117,0.056865144470125036,0.6593276858329773,0.17945954203605652,0.7770940124988556
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_027.tif,14.420058727800662,0.07976107471556883,0.7033741474151611,0.17636150121688843,0.7656846731901169
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_028.tif,14.341349765322155,0.056222364392204516,0.6595284938812256,0.1797509342432022,0.7794855609536171
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_029.tif,14.712627777119405,0.0718425374695085,0.6852719187736511,0.17019256949424744,0.7751047819852829
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_030.tif,15.112190529828997,0.07153279544258753,0.6873305439949036,0.1613585501909256,0.7664287224411964
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_032.tif,14.252298993385256,0.06948858908053404,0.6790481209754944,0.1817893087863922,0.7538403868675232
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_031.tif,14.921468234477857,0.05831338052665268,0.6693131923675537,0.1658869832754135,0.7796585932374
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_033.tif,15.527461809067844,0.07697578567841157,0.6805197596549988,0.1529303789138794,0.7732026427984238
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_034.tif,14.401402361524532,0.059016440907742704,0.662613570690155,0.1778731495141983,0.7667631447315216
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_035.tif,14.917728699234827,0.07099629084842646,0.6894837021827698,0.16617733240127563,0.7610166966915131
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_036.tif,14.88529354873373,0.05285125064226474,0.6479102969169617,0.16753248870372772,0.7747611358761788
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_037.tif,14.648772560946679,0.061787448324957285,0.657472550868988,0.1726858913898468,0.7681167259812355
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_038.tif,15.370952452716297,0.04958761953793206,0.6607468128204346,0.15638920664787292,0.7947586745023727
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_040.tif,14.789643379735388,0.07260327186547874,0.6892071962356567,0.16912201046943665,0.7648378819227218
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_039.tif,15.715137153828618,0.07097272688594247,0.6985011100769043,0.14880239963531494,0.7797901213169098
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_041.tif,15.23957299383328,0.05530339207274982,0.6737459301948547,0.15939386188983917,0.780146113038063
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_042.tif,15.449697553660029,0.051163413349347965,0.6582297086715698,0.1549682468175888,0.7859118610620499
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_043.tif,15.309443664185808,0.07942221510459342,0.7056236267089844,0.15754523873329163,0.7612052693963051
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_044.tif,13.883743985514252,0.07071223309261947,0.6723555326461792,0.19054467976093292,0.7544210836291313
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_045.tif,14.7519364722442,0.05387133440636587,0.6702015995979309,0.17062222957611084,0.7694798380136489
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_046.tif,14.875214876610713,0.048444200144905775,0.6498562693595886,0.16736668348312378,0.7847342625260353
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_047.tif,15.048354729906215,0.049221766376315805,0.6468657851219177,0.16341161727905273,0.7887421071529388
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_049.tif,14.153216728285752,0.059084451939329805,0.6674599051475525,0.1843513399362564,0.7649831905961036
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_048.tif,15.584766758673664,0.06674153305292703,0.6858116388320923,0.15109416842460632,0.7878018021583557
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_050.tif,14.135505344616826,0.04656852667583085,0.6459375023841858,0.18480470776557922,0.7785037234425545
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_051.tif,15.337161628758187,0.07894857449023253,0.6974552273750305,0.15798303484916687,0.7498281672596931
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_053.tif,15.764978889984715,0.08024890501823546,0.6972084641456604,0.14940069615840912,0.7530636698007583
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_052.tif,15.117086351873084,0.07081789025648254,0.6913798451423645,0.16193072497844696,0.7610213026404381
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_054.tif,14.144733807784032,0.05002832945130868,0.6532192826271057,0.18452493846416473,0.7721674323081971
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_055.tif,15.036026908233213,0.07252874041418166,0.704874575138092,0.1635664403438568,0.7600630506873131
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_056.tif,14.753524839452156,0.06151751642835919,0.6702207922935486,0.1696864664554596,0.7777548745274544
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_059.tif,13.821492246062984,0.04860692179000416,0.6402667760848999,0.1924724578857422,0.7727497220039368
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_058.tif,14.393519375944624,0.06396297744579897,0.67415452003479,0.17853477597236633,0.7572100564837456
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_057.tif,15.325746365089826,0.07691997352758273,0.6937633156776428,0.15780258178710938,0.7593523785471916
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_060.tif,14.8088880649495,0.05089560314544091,0.6593475937843323,0.16934950649738312,0.7784257605671883
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_063.tif,14.935347276176302,0.06523350086247783,0.6827617883682251,0.16542981564998627,0.7794084832072258
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_061.tif,15.207718903436314,0.08192711311790231,0.7063056826591492,0.15935799479484558,0.7645363554358482
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_062.tif,14.738303975968032,0.05275164377573822,0.6726916432380676,0.17075666785240173,0.7718007937073708
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_067.tif,14.521847623365653,0.07073250415636893,0.6854750514030457,0.17517802119255066,0.7661285698413849
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_066.tif,14.641852873532454,0.06818255743584246,0.6735841631889343,0.17293843626976013,0.7574311882257462
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_065.tif,14.78913646002881,0.06325908461350979,0.6847270131111145,0.16928042471408844,0.7607978984713555
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_068.tif,14.657787452039841,0.053711109557168284,0.6565567255020142,0.17202988266944885,0.7882537409663201
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_069.tif,15.307924514755864,0.06989590226975488,0.693053662776947,0.15737806260585785,0.7732606142759323
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_064.tif,14.010731600758671,0.05432688229077372,0.6664182543754578,0.18719720840454102,0.774823009967804
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_070.tif,15.247151844795203,0.06609738178110079,0.6774019598960876,0.15841111540794373,0.7873930111527443
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_071.tif,14.382794763895767,0.06625026126397328,0.6742858290672302,0.17858517169952393,0.7682278737425804
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_072.tif,14.663626337036291,0.050874399485248065,0.6573495864868164,0.1720094531774521,0.7862307861447334
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_073.tif,15.7792907109022,0.060104807231785295,0.6774886250495911,0.1472155749797821,0.7880244418978691
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_074.tif,14.991091245510502,0.05987725969577246,0.663250207901001,0.16475287079811096,0.7818658500909805
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_075.tif,15.106630600884879,0.07421706485089676,0.6869773268699646,0.16181586682796478,0.7586789786815643
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_076.tif,14.882545049547112,0.06727135345236092,0.6848218441009521,0.166447252035141,0.7820488095283509
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_077.tif,14.737266776261539,0.07571483503571165,0.695412278175354,0.1708429753780365,0.7510755449533463
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_078.tif,15.073484318996384,0.06435087636748003,0.6805018782615662,0.16312703490257263,0.7635649427771568
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_079.tif,14.27837107450565,0.06477018587495595,0.676814615726471,0.18070970475673676,0.7696288019418717
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_080.tif,14.377430663728061,0.0777626460901801,0.6867603659629822,0.17852605879306793,0.7537475913763046
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_081.tif,14.355422657103855,0.07391642695308571,0.6822399497032166,0.17888544499874115,0.7642750889062881
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_082.tif,13.939853440992183,0.06891900615903351,0.6854963898658752,0.18880243599414825,0.7631895303726196
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_084.tif,15.019717465043133,0.06844564457327576,0.690193772315979,0.16365161538124084,0.7711401879787445
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_083.tif,15.833624997111961,0.0641559467062005,0.6756226420402527,0.14701668918132782,0.7788675755262375
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_085.tif,15.256658479210262,0.06365540070098767,0.6839422583580017,0.1590958684682846,0.7610200554132461
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_086.tif,14.587246273451838,0.06699741838383874,0.6814837455749512,0.17423668503761292,0.7540607646107673
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_088.tif,13.810847246014415,0.06039108265160299,0.6614967584609985,0.1930510699748993,0.7557766780257225
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_087.tif,14.796054996499365,0.0644809250332027,0.6848398447036743,0.16899333894252777,0.7656788155436516
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_089.tif,14.693701128675883,0.05839075460305824,0.6664238572120667,0.17122326791286469,0.783085510134697
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_090.tif,14.918574974225907,0.07381092991074242,0.6957318782806396,0.16649684309959412,0.7590951457619667
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_091.tif,14.455069712637156,0.05555314739140842,0.6589487195014954,0.17751093208789825,0.7627750530838966
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_092.tif,15.427415181294435,0.06537274760205013,0.6827245354652405,0.15607532858848572,0.7650500193238259
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_093.tif,14.790488335965705,0.07573836308286068,0.6890974044799805,0.16828429698944092,0.773369950056076
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_095.tif,14.99658882730099,0.0859624546215073,0.7041398286819458,0.16370582580566406,0.7500335440039635
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_096.tif,14.217593481723853,0.06857119653317777,0.6729445457458496,0.18230807781219482,0.7590328559279442
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_097.tif,15.1921291828877,0.06669325667325117,0.6911531090736389,0.15970253944396973,0.7834085777401925
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_098.tif,14.42772635259459,0.07452614290728343,0.6878930926322937,0.17748048901557922,0.7580522641539573
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_099.tif,15.081916469125288,0.06708652853619433,0.6894226670265198,0.16225934028625488,0.7753263965249062
BM3DFilter,poisson_4_gauss_0.2,4.0,0.2,sticks_094.tif,14.121257249532608,0.06491035204208766,0.6641362309455872,0.1855330467224121,0.7466388002038002
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_000.tif,24.333647168733986,0.2682423406901902,0.7845004796981812,0.04031671956181526,0.3154010888189077
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_001.tif,20.89187906292765,0.26320133445303184,0.7047337293624878,0.05577913671731949,0.35943550914525985
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_002.tif,22.67810708171126,0.24459026594967795,0.7186293601989746,0.044683270156383514,0.32105606980621815
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_003.tif,22.21578254282391,0.25959431978535824,0.7201812863349915,0.04795427247881889,0.34667446874082086
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_004.tif,22.4558634808275,0.26491756017125356,0.7250470519065857,0.047640930861234665,0.34505199193954467
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_005.tif,22.874426810431522,0.23014773771014363,0.7282385230064392,0.04563780874013901,0.32371202297508717
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_007.tif,21.421999103591098,0.23110007559746604,0.7214500308036804,0.05398249626159668,0.3503022566437721
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_009.tif,25.236343405742648,0.27638673036204414,0.7953400611877441,0.03610782325267792,0.3071365229785442
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_008.tif,23.222975864156467,0.27629410463036264,0.760155975818634,0.04372028261423111,0.3045433284714818
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_011.tif,23.171294736068514,0.30118248857081636,0.7760580778121948,0.0429481640458107,0.3335082374513149
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_006.tif,22.33976948001686,0.22998381358218,0.6946011781692505,0.048014573752880096,0.35299120992422106
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_010.tif,22.926439364883922,0.2783097905586759,0.746713399887085,0.04418506845831871,0.3321743208914995
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_012.tif,22.045032813074954,0.2676629756437693,0.7316369414329529,0.04828038439154625,0.33581832349300383
GaussianFilter,poisson_01_gauss_0.05,1.0,0.05,sticks_016.tif,21.695338964922144,0.22165551205131492,0.7050085663795471,0.05174769088625908,0.3576235879212618
